frame,time
456,25.035
457,25.099
458,25.131
459,25.196
460,25.228
461,25.293
462,25.325
463,25.390
464,25.422
465,25.486
466,25.551
467,25.583
468,25.648
469,25.680
470,25.744
471,25.777
472,25.841
473,25.873
474,25.938
475,26.002
476,26.035
477,26.099
478,26.131
479,26.196
480,26.228
481,26.293
482,26.325
483,26.390
484,26.583
485,26.615
486,26.648
487,26.680
488,26.712
489,26.744
490,26.777
491,26.841
492,26.906
493,26.938
494,27.002
495,27.035
496,27.099
497,27.131
498,27.196
499,27.228
500,27.293
501,27.357
502,27.390
503,27.454
504,27.486
505,27.551
506,27.583
507,27.648
508,27.680
509,27.744
510,27.777
511,27.841
512,27.906
513,27.938
514,28.002
515,28.035
516,28.099
517,28.131
518,28.196
519,28.228
520,28.293
521,28.357
522,28.390
523,28.454
524,28.486
525,28.551
526,28.583
527,28.648
528,28.712
529,28.744
530,28.809
531,28.841
532,28.906
533,28.938
534,29.002
535,29.035
536,29.099
537,29.131
538,29.196
539,29.261
540,29.293
541,29.357
542,29.390
543,29.454
544,29.486
545,29.551
546,29.583
547,29.648
548,29.712
549,29.744
550,29.809
551,29.841
552,29.906
553,29.938
554,30.002
555,30.035
556,30.099
557,30.164
558,30.196
559,30.261
560,30.293
561,30.357
562,30.390
563,30.454
564,30.486
565,30.551
566,30.615
567,30.648
568,30.712
569,30.744
570,30.809
571,30.841
572,30.906
573,30.938
574,31.002
575,31.035
576,31.099
577,31.164
578,31.196
579,31.261
580,31.293
581,31.357
582,31.390
583,31.454
584,31.486
585,31.551
586,31.615
587,31.648
588,31.712
589,31.744
590,31.809
591,31.841
592,31.906
593,31.938
594,32.002
595,32.067
596,32.099
597,32.164
598,32.196
599,32.261
600,32.293
601,32.357
602,32.390
603,32.454
604,32.519
605,32.551
606,32.615
607,32.648
608,32.712
609,32.744
610,32.809
611,32.841
612,32.906
613,32.970
614,33.002
615,33.067
616,33.099
617,33.164
618,33.196
619,33.261
620,33.293
621,33.357
622,33.422
623,33.454
624,33.519
625,33.551
626,33.615
627,33.648
628,33.712
629,33.744
630,33.809
631,33.873
632,33.906
633,33.970
634,34.002
635,34.067
636,34.099
637,34.164
638,34.196
639,34.261
640,34.293
641,34.357
642,34.422
643,34.454
644,34.519
645,34.551
646,34.615
647,34.648
648,34.712
649,34.744
650,34.809
651,34.873
652,34.906
653,34.970
654,35.002
655,35.067
656,35.099
657,35.164
658,35.196
659,35.261
660,35.325
661,35.357
662,35.422
663,35.454
664,35.519
665,35.551
666,35.615
667,35.648
668,35.712
669,35.777
670,35.809
671,35.873
672,35.906
673,35.970
674,36.002
675,36.067
676,36.099
677,36.164
678,36.228
679,36.261
680,36.325
681,36.357
682,36.422
683,36.454
684,36.519
685,36.551
686,36.615
687,36.680
688,36.712
689,36.777
690,36.809
691,36.873
692,36.906
693,36.970
694,37.002
695,37.067
696,37.131
697,37.164
698,37.228
699,37.261
700,37.325
701,37.357
702,37.422
703,37.454
704,37.519
705,37.583
706,37.615
707,37.680
708,37.712
709,37.777
710,37.809
711,37.873
712,37.906
713,37.970
714,38.002
715,38.067
716,38.131
717,38.164
718,38.228
719,38.260
720,38.325
721,38.357
722,38.422
723,38.454
724,38.519
725,38.583
726,38.615
727,38.680
728,38.712
729,38.777
730,38.809
731,38.873
732,38.906
733,38.970
734,39.035
735,39.067
736,39.131
737,39.164
738,39.228
739,39.260
740,39.325
741,39.357
742,39.422
743,39.454
744,39.519
745,39.551
746,39.583
747,39.615
748,39.680
749,39.712
750,39.744
751,39.777
752,39.809
753,39.873
754,39.906
755,39.938
756,39.970
757,40.035
758,40.067
759,40.099
760,40.131
761,40.196
762,40.228
763,40.260
764,40.293
765,40.357
766,40.390
767,40.422
768,40.454
769,40.519
770,40.551
771,40.583
772,40.615
773,40.680
774,40.712
775,40.744
776,40.777
777,40.841
778,40.873
779,40.906
780,40.938
781,41.002
782,41.035
783,41.067
784,41.099
785,41.164
786,41.196
787,41.228
788,41.260
789,41.325
790,41.357
791,41.422
792,41.454
793,41.486
794,41.519
795,41.551
796,41.583
797,41.648
798,41.680
799,41.744
800,41.809
801,41.841
802,41.906
803,41.938
804,42.002
805,42.035
806,42.099
807,42.131
808,42.196
809,42.260
810,42.293
811,42.357
812,42.390
813,42.454
814,42.486
815,42.551
816,42.583
817,42.648
818,42.712
819,42.744
820,42.809
821,42.841
822,42.906
823,42.938
824,43.002
825,43.035
826,43.099
827,43.164
828,43.196
829,43.260
830,43.293
831,43.357
832,43.390
833,43.454
834,43.486
835,43.551
836,43.615
837,43.648
838,43.712
839,43.744
840,43.809
841,43.841
842,43.906
843,43.938
844,44.002
845,44.035
846,44.099
847,44.164
848,44.196
849,44.260
850,44.293
851,44.357
852,44.390
853,44.454
854,44.486
855,44.551
856,44.615
857,44.648
858,44.712
859,44.744
860,44.809
861,44.841
862,44.906
863,44.938
864,45.002
865,45.035
866,45.099
867,45.131
868,45.164
869,45.196
870,45.260
871,45.293
872,45.325
873,45.357
874,45.422
875,45.454
876,45.486
877,45.519
878,45.583
879,45.615
880,45.648
881,45.680
882,45.744
883,45.777
884,45.809
885,45.841
886,45.906
887,45.938
888,45.970
889,46.002
890,46.067
891,46.099
892,46.131
893,46.164
894,46.228
895,46.260
896,46.293
897,46.357
898,46.390
899,46.454
900,46.486
901,46.551
902,46.583
903,46.648
904,46.680
905,46.744
906,46.809
907,46.841
908,46.906
909,46.938
910,47.002
911,47.035
912,47.099
913,47.131
914,47.196
915,47.260
916,47.293
917,47.357
918,47.390
919,47.454
920,47.486
921,47.551
922,47.615
923,47.648
924,47.680
925,47.744
926,47.809
927,47.841
928,47.906
929,47.938
930,48.002
931,48.035
932,48.099
933,48.131
934,48.196
935,48.260
936,48.293
937,48.357
938,48.390
939,48.454
940,48.486
941,48.551
942,48.583
943,48.648
944,48.712
945,48.744
946,48.809
947,48.841
948,48.906
949,48.938
950,49.002
951,49.035
952,49.099
953,49.164
954,49.196
955,49.260
956,49.293
957,49.357
958,49.390
959,49.454
960,49.486
961,49.551
962,49.615
963,49.648
964,49.712
965,49.744
966,49.809
967,49.841
968,49.906
969,49.938
970,50.002
971,50.067
972,50.099
973,50.164
974,50.196
975,50.260
976,50.293
977,50.357
978,50.390
979,50.454
980,50.519
981,50.551
982,50.615
983,50.648
984,50.712
985,50.744
986,50.809
987,50.841
988,50.906
989,50.970
990,51.002
991,51.067
992,51.099
993,51.164
994,51.196
995,51.260
996,51.293
997,51.357
998,51.390
999,51.454
1000,51.519
1001,51.551
1002,51.615
1003,51.648
1004,51.712
1005,51.744
1006,51.809
1007,51.841
1008,51.906
1009,51.970
1010,52.002
1011,52.067
1012,52.099
1013,52.164
1014,52.196
1015,52.260
1016,52.583
1017,52.615
1018,52.680
1019,52.712
1020,52.744
1021,52.777
1022,52.809
1023,52.873
1024,52.906
1025,52.970
1026,53.002
1027,53.067
1028,53.099
1029,53.164
1030,53.196
1031,53.260
1032,53.325
1033,53.357
1034,53.422
1035,53.454
1036,53.519
1037,53.551
1038,53.615
1039,53.648
1040,53.712
1041,53.777
1042,53.809
1043,53.873
1044,53.906
1045,53.970
1046,54.002
1047,54.067
1048,54.099
1049,54.164
1050,54.228
1051,54.260
1052,54.325
1053,54.357
1054,54.422
1055,54.454
1056,54.519
1057,54.551
1058,54.615
1059,54.648
1060,54.712
1061,54.777
1062,54.809
1063,54.873
1064,54.906
1065,54.970
1066,55.002
1067,55.067
1068,55.099
1069,55.164
1070,55.228
1071,55.260
1072,55.325
1073,55.357
1074,55.422
1075,55.454
1076,55.519
1077,55.551
1078,55.615
1079,55.680
1080,55.712
1081,55.777
1082,55.809
1083,55.873
1084,55.906
1085,55.970
1086,56.002
1087,56.067
1088,56.131
1089,56.164
1090,56.228
1091,56.260
1092,56.325
1093,56.357
1094,56.422
1095,56.454
1096,56.519
1097,56.583
1098,56.615
1099,56.680
1100,56.712
1101,56.777
1102,56.809
1103,56.873
1104,56.906
1105,56.970
1106,57.035
1107,57.067
1108,57.131
1109,57.164
1110,57.228
1111,57.260
1112,57.325
1113,57.357
1114,57.422
1115,57.486
1116,57.519
1117,57.583
1118,57.615
1119,57.680
1120,57.712
1121,57.777
1122,57.809
1123,57.873
1124,57.906
1125,57.970
1126,58.035
1127,58.067
1128,58.131
1129,58.164
1130,58.228
1131,58.260
1132,58.325
1133,58.357
1134,58.422
1135,58.486
1136,58.519
1137,58.583
1138,58.615
1139,58.680
1140,58.712
1141,58.777
1142,58.809
1143,58.873
1144,58.938
1145,58.970
1146,59.035
1147,59.067
1148,59.131
1149,59.164
1150,59.228
1151,59.260
1152,59.325
1153,59.389
1154,59.422
1155,59.486
1156,59.519
1157,59.583
1158,59.615
1159,59.680
1160,59.712
1161,59.777
1162,59.841
1163,59.873
1164,59.938
1165,59.970
1166,60.035
1167,60.067
1168,60.131
1169,60.164
1170,60.228
1171,60.293
1172,60.325
1173,60.389
1174,60.422
1175,60.486
1176,60.519
1177,60.583
1178,60.615
1179,60.680
1180,60.744
1181,60.777
1182,60.841
1183,60.873
1184,60.938
1185,60.970
1186,61.035
1187,61.067
1188,61.131
1189,61.164
1190,61.228
1191,61.293
1192,61.325
1193,61.389
1194,61.422
1195,61.486
1196,61.519
1197,61.583
1198,61.648
1199,61.680
1200,61.744
1201,61.777
1202,61.841
1203,61.873
1204,61.938
1205,61.970
1206,62.035
1207,62.067
1208,62.131
1209,62.196
1210,62.228
1211,62.293
1212,62.325
1213,62.389
1214,62.422
1215,62.486
1216,62.519
1217,62.583
1218,62.648
1219,62.680
1220,62.744
1221,62.777
1222,62.841
1223,62.873
1224,62.938
1225,62.970
1226,63.035
1227,63.099
1228,63.131
1229,63.196
1230,63.228
1231,63.293
1232,63.325
1233,63.389
1234,63.422
1235,63.486
1236,63.551
1237,63.583
1238,63.648
1239,63.680
1240,63.744
1241,63.809
1242,63.841
1243,63.906
1244,63.938
1245,64.002
1246,64.035
1247,64.099
1248,64.131
1249,64.196
1250,64.228
1251,64.293
1252,64.325
1253,64.389
1254,64.454
1255,64.486
1256,64.551
1257,64.583
1258,64.648
1259,64.680
1260,64.744
1261,64.777
1262,64.841
1263,64.873
1264,64.938
1265,65.002
1266,65.035
1267,65.099
1268,65.131
1269,65.196
1270,65.228
1271,65.293
1272,65.325
1273,65.389
1274,65.454
1275,65.486
1276,65.551
1277,65.583
1278,65.648
1279,65.680
1280,65.744
1281,65.777
1282,65.841
1283,65.906
1284,65.938
1285,66.002
1286,66.035
1287,66.099
1288,66.131
1289,66.196
1290,66.228
1291,66.293
1292,66.325
1293,66.357
1294,66.389
1295,66.454
1296,66.486
1297,66.519
1298,66.551
1299,66.615
1300,66.648
1301,66.680
1302,66.712
1303,66.777
1304,66.809
1305,66.841
1306,66.873
1307,66.938
1308,66.970
1309,67.002
1310,67.035
1311,67.099
1312,67.131
1313,67.164
1314,67.196
1315,67.260
1316,67.293
1317,67.325
1318,67.357
1319,67.422
1320,67.454
1321,67.486
1322,67.519
1323,67.583
1324,67.615
1325,67.648
1326,67.680
1327,67.744
1328,67.777
1329,67.809
1330,67.841
1331,67.906
1332,67.938
1333,67.970
1334,68.035
1335,68.067
1336,68.131
1337,68.196
1338,68.228
1339,68.293
1340,68.325
1341,68.389
1342,68.422
1343,68.486
1344,68.519
1345,68.583
1346,68.648
1347,68.680
1348,68.744
1349,68.777
1350,68.841
1351,68.873
1352,68.938
1353,68.970
1354,69.035
1355,69.099
1356,69.131
1357,69.196
1358,69.228
1359,69.293
1360,69.325
1361,69.389
1362,69.422
1363,69.486
1364,69.551
1365,69.583
1366,69.648
1367,69.680
1368,69.744
1369,69.777
1370,69.841
1371,69.873
1372,69.938
1373,70.002
1374,70.035
1375,70.099
1376,70.131
1377,70.196
1378,70.228
1379,70.293
1380,70.325
1381,70.389
1382,70.454
1383,70.486
1384,70.551
1385,70.583
1386,70.648
1387,70.680
1388,70.744
1389,70.777
1390,70.841
1391,70.873
1392,70.938
1393,71.002
1394,71.035
1395,71.099
1396,71.131
1397,71.196
1398,71.228
1399,71.293
1400,71.325
1401,71.389
1402,71.454
1403,71.486
1404,71.551
1405,71.583
1406,71.648
1407,71.680
1408,71.744
1409,71.777
1410,71.841
1411,71.906
1412,71.938
1413,72.002
1414,72.035
1415,72.099
1416,72.131
1417,72.196
1418,72.228
1419,72.293
1420,72.357
1421,72.389
1422,72.454
1423,72.486
1424,72.551
1425,72.583
1426,72.648
1427,72.680
1428,72.744
1429,72.809
1430,72.841
1431,72.906
1432,72.938
1433,73.002
1434,73.035
1435,73.099
1436,73.131
1437,73.196
1438,73.260
1439,73.293
1440,73.357
1441,73.389
1442,73.454
1443,73.486
1444,73.551
1445,73.583
1446,73.648
1447,73.712
1448,73.744
1449,73.809
1450,73.841
1451,73.906
1452,73.938
1453,74.002
1454,74.035
1455,74.099
1456,74.164
1457,74.196
1458,74.228
1459,74.260
1460,74.325
1461,74.357
1462,74.389
1463,74.422
1464,74.486
1465,74.518
1466,74.551
1467,74.615
1468,74.648
1469,74.712
1470,74.744
1471,74.809
1472,74.841
1473,74.906
1474,74.938
1475,75.002
1476,75.067
1477,75.099
1478,75.164
1479,75.196
1480,75.260
1481,75.293
1482,75.357
1483,75.389
1484,75.454
1485,75.518
1486,75.551
1487,75.615
1488,75.648
1489,75.712
1490,75.744
1491,75.809
1492,75.841
1493,75.906
1494,75.938
1495,76.002
1496,76.067
1497,76.099
1498,76.164
1499,76.196
1500,76.260
1501,76.293
1502,76.357
1503,76.389
1504,76.454
1505,76.518
1506,76.551
1507,76.615
1508,76.648
1509,76.712
1510,76.744
1511,76.809
1512,76.841
1513,76.906
1514,76.970
1515,77.002
1516,77.067
1517,77.099
1518,77.164
1519,77.196
1520,77.260
1521,77.293
1522,77.357
1523,77.422
1524,77.454
1525,77.518
1526,77.551
1527,77.615
1528,77.648
1529,77.712
1530,77.744
1531,77.809
1532,77.873
1533,77.906
1534,77.970
1535,78.002
1536,78.067
1537,78.099
1538,78.164
1539,78.196
1540,78.260
1541,78.325
1542,78.357
1543,78.422
1544,78.454
1545,78.518
1546,78.551
1547,78.615
1548,78.648
1549,78.712
1550,78.777
1551,78.809
1552,78.873
1553,78.906
1554,78.970
1555,79.002
1556,79.067
1557,79.099
1558,79.164
1559,79.196
1560,79.260
1561,79.325
1562,79.357
1563,79.422
1564,79.454
1565,79.518
1566,79.551
1567,79.615
1568,79.648
1569,79.712
1570,79.777
1571,79.809
1572,79.873
1573,79.906
1574,79.970
1575,80.002
1576,80.067
1577,80.099
1578,80.164
1579,80.228
1580,80.260
1581,80.325
1582,80.357
1583,80.422
1584,80.454
1585,80.518
1586,80.551
1587,80.615
1588,80.680
1589,80.712
1590,80.777
1591,80.809
1592,80.873
1593,80.906
1594,80.970
1595,81.002
1596,81.067
1597,81.099
1598,81.131
1599,81.196
1600,81.228
1601,81.260
1602,81.293
1603,81.357
1604,81.389
1605,81.422
1606,81.486
1607,81.518
1608,81.551
1609,81.583
1610,81.615
1611,81.680
1612,81.712
1613,81.744
1614,81.777
1615,81.841
1616,81.873
1617,81.906
1618,81.938
1619,82.002
1620,82.035
1621,82.067
1622,82.099
1623,82.164
1624,82.228
1625,82.260
1626,82.325
1627,82.357
1628,82.422
1629,82.454
1630,82.518
1631,82.551
1632,82.615
1633,82.648
1634,82.712
1635,82.777
1636,82.809
1637,82.873
1638,82.906
1639,82.970
1640,83.002
1641,83.067
1642,83.099
1643,83.164
1644,83.228
1645,83.260
1646,83.325
1647,83.357
1648,83.422
1649,83.454
1650,83.518
1651,83.551
1652,83.615
1653,83.680
1654,83.712
1655,83.777
1656,83.809
1657,83.873
1658,83.906
1659,83.970
1660,84.002
1661,84.067
1662,84.131
1663,84.164
1664,84.228
1665,84.260
1666,84.325
1667,84.357
1668,84.422
1669,84.454
1670,84.518
1671,84.583
1672,84.615
1673,84.680
1674,84.712
1675,84.777
1676,84.809
1677,84.873
1678,84.906
1679,84.970
1680,85.035
1681,85.067
1682,85.131
1683,85.164
1684,85.228
1685,85.260
1686,85.325
1687,85.357
1688,85.422
1689,85.486
1690,85.518
1691,85.583
1692,85.615
1693,85.680
1694,85.712
1695,85.777
1696,85.809
1697,85.873
1698,85.906
1699,85.970
1700,86.035
1701,86.067
1702,86.131
1703,86.164
1704,86.228
1705,86.260
1706,86.325
1707,86.357
1708,86.422
1709,86.486
1710,86.518
1711,86.551
1712,86.615
1713,86.647
1714,86.680
1715,86.712
1716,86.777
1717,86.809
1718,86.841
1719,86.873
1720,86.938
1721,86.970
1722,87.002
1723,87.035
1724,87.099
1725,87.131
1726,87.164
1727,87.196
1728,87.260
1729,87.293
1730,87.325
1731,87.357
1732,87.422
1733,87.454
1734,87.486
1735,87.518
1736,87.583
1737,87.615
1738,87.647
1739,87.680
1740,87.744
1741,87.777
1742,87.809
1743,87.841
1744,87.906
1745,87.938
1746,87.970
1747,88.002
1748,88.067
1749,88.099
1750,88.131
1751,88.164
1752,88.228
1753,88.260
1754,88.293
1755,88.325
1756,88.389
1757,88.422
1758,88.454
1759,88.486
1760,88.551
1761,88.583
1762,88.615
1763,88.647
1764,88.712
1765,88.744
1766,88.777
1767,88.809
1768,88.841
1769,88.906
1770,88.970
1771,89.002
1772,89.067
1773,89.099
1774,89.164
1775,89.196
1776,89.260
1777,89.293
1778,89.357
1779,89.422
1780,89.454
1781,89.518
1782,89.551
1783,89.615
1784,89.647
1785,89.712
1786,89.744
1787,89.809
1788,89.873
1789,89.906
1790,89.970
1791,90.002
1792,90.067
1793,90.099
1794,90.164
1795,90.196
1796,90.260
1797,90.325
1798,90.357
1799,90.422
1800,90.454
1801,90.518
1802,90.551
1803,90.615
1804,90.647
1805,90.712
1806,90.777
1807,90.809
1808,90.873
1809,90.906
1810,90.970
1811,91.002
1812,91.067
1813,91.099
1814,91.164
1815,91.228
1816,91.260
1817,91.325
1818,91.357
1819,91.422
1820,91.454
1821,91.518
1822,91.551
1823,91.615
1824,91.680
1825,91.712
1826,91.777
1827,91.809
1828,91.873
1829,91.906
1830,91.970
1831,92.002
1832,92.067
1833,92.131
1834,92.164
1835,92.228
1836,92.260
1837,92.325
1838,92.357
1839,92.422
1840,92.454
1841,92.518
1842,92.551
1843,92.615
1844,92.680
1845,92.712
1846,92.777
1847,92.809
1848,92.873
1849,92.906
1850,92.970
1851,93.002
1852,93.067
1853,93.131
1854,93.164
1855,93.228
1856,93.260
1857,93.325
1858,93.357
1859,93.422
1860,93.454
1861,93.518
1862,93.583
1863,93.615
1864,93.680
1865,93.712
1866,93.777
1867,93.809
1868,93.873
1869,93.906
1870,93.970
1871,94.035
1872,94.067
1873,94.131
1874,94.164
1875,94.228
1876,94.260
1877,94.325
1878,94.357
1879,94.422
1880,94.486
1881,94.518
1882,94.583
1883,94.615
1884,94.680
1885,94.712
1886,94.777
1887,94.809
1888,94.873
1889,94.938
1890,94.970
1891,95.035
1892,95.067
1893,95.131
1894,95.164
1895,95.228
1896,95.260
1897,95.325
1898,95.389
1899,95.422
1900,95.486
1901,95.518
1902,95.583
1903,95.615
1904,95.680
1905,95.712
1906,95.777
1907,95.809
1908,95.873
1909,95.938
1910,95.970
1911,96.035
1912,96.067
1913,96.131
1914,96.164
1915,96.228
1916,96.260
1917,96.325
1918,96.389
1919,96.422
1920,96.486
1921,96.518
1922,96.583
1923,96.615
1924,96.680
1925,96.712
1926,96.777
1927,96.841
1928,96.873
1929,96.938
1930,96.970
1931,97.035
1932,97.067
1933,97.131
1934,97.164
1935,97.228
1936,97.293
1937,97.325
1938,97.389
1939,97.422
1940,97.486
1941,97.518
1942,97.583
1943,97.615
1944,97.680
1945,97.744
1946,97.777
1947,97.841
1948,97.873
1949,97.938
1950,97.970
1951,98.035
1952,98.067
1953,98.131
1954,98.196
1955,98.228
1956,98.293
1957,98.325
1958,98.389
1959,98.422
1960,98.486
1961,98.518
1962,98.583
1963,98.647
1964,98.680
1965,98.744
1966,98.777
1967,98.841
1968,98.873
1969,98.938
1970,98.970
1971,99.035
1972,99.228
1973,99.260
1974,99.293
1975,99.325
1976,99.357
1977,99.389
1978,99.422
1979,99.454
1980,99.486
1981,99.518
1982,99.583
1983,99.647
1984,99.680
1985,99.744
1986,99.777
1987,99.841
1988,99.873
1989,99.938
1990,99.970
1991,100.035
1992,100.099
1993,100.131
1994,100.196
1995,100.228
1996,100.293
1997,100.325
1998,100.389
1999,100.422
2000,100.486
2001,100.551
2002,100.583
2003,100.647
2004,100.680
2005,100.744
2006,100.777
2007,100.841
2008,100.873
2009,100.938
2010,101.002
2011,101.035
2012,101.099
2013,101.131
2014,101.196
2015,101.228
2016,101.293
2017,101.325
2018,101.389
2019,101.454
2020,101.486
2021,101.551
2022,101.583
2023,101.647
2024,101.680
2025,101.744
2026,101.777
2027,101.841
2028,101.906
2029,101.938
2030,102.002
2031,102.035
2032,102.099
2033,102.131
2034,102.196
2035,102.228
2036,102.293
2037,102.325
2038,102.389
2039,102.454
2040,102.486
2041,102.551
2042,102.583
2043,102.647
2044,102.680
2045,102.744
2046,102.776
2047,102.841
2048,102.906
2049,102.938
2050,103.002
2051,103.035
2052,103.099
2053,103.131
2054,103.196
2055,103.228
2056,103.293
2057,103.357
2058,103.389
2059,103.454
2060,103.486
2061,103.551
2062,103.583
2063,103.647
2064,103.680
2065,103.744
2066,103.809
2067,103.841
2068,103.906
2069,103.938
2070,104.002
2071,104.035
2072,104.099
2073,104.131
2074,104.196
2075,104.260
2076,104.293
2077,104.357
2078,104.389
2079,104.454
2080,104.486
2081,104.551
2082,104.583
2083,104.647
2084,104.712
2085,104.744
2086,104.809
2087,104.841
2088,104.906
2089,104.938
2090,105.002
2091,105.035
2092,105.099
2093,105.131
2094,105.196
2095,105.260
2096,105.293
2097,105.357
2098,105.389
2099,105.454
2100,105.486
2101,105.551
2102,105.583
2103,105.647
2104,105.712
2105,105.744
2106,105.809
2107,105.841
2108,105.906
2109,105.938
2110,106.002
2111,106.035
2112,106.099
2113,106.164
2114,106.196
2115,106.260
2116,106.293
2117,106.357
2118,106.389
2119,106.454
2120,106.486
2121,106.551
2122,106.615
2123,106.647
2124,106.712
2125,106.744
2126,106.809
2127,106.841
2128,106.906
2129,106.938
2130,107.002
2131,107.067
2132,107.099
2133,107.164
2134,107.196
2135,107.260
2136,107.293
2137,107.357
2138,107.389
2139,107.454
2140,107.518
2141,107.551
