frame,time
360,14.476
361,14.508
362,14.572
363,14.605
364,14.637
365,14.669
366,14.701
367,14.766
368,14.798
369,14.831
370,14.863
371,14.927
372,14.960
373,14.992
374,15.056
375,15.089
376,15.121
377,15.153
378,15.185
379,15.250
380,15.282
381,15.314
382,15.347
383,15.411
384,15.443
385,15.476
386,15.508
387,15.572
388,15.605
389,15.669
390,15.701
391,15.734
392,15.766
393,15.798
394,15.830
395,15.895
396,15.927
397,15.960
398,15.992
399,16.056
400,16.089
401,16.121
402,16.153
403,16.218
404,16.250
405,16.282
406,16.314
407,16.379
408,16.411
409,16.443
410,16.476
411,16.540
412,16.572
413,16.605
414,16.637
415,16.701
416,16.734
417,16.766
418,16.798
419,16.863
420,16.895
421,16.927
422,16.960
423,17.024
424,17.056
425,17.089
426,17.121
427,17.185
428,17.218
429,17.250
430,17.282
431,17.347
432,17.379
433,17.411
434,17.443
435,17.508
436,17.540
437,17.572
438,17.605
439,17.669
440,17.701
441,17.734
442,17.766
443,17.830
444,17.863
445,17.895
446,17.927
447,17.992
448,18.024
449,18.056
450,18.089
451,18.121
452,18.185
453,18.218
454,18.250
455,18.314
456,18.347
457,18.379
458,18.411
459,18.443
460,18.508
461,18.540
462,18.572
463,18.605
464,18.669
465,18.701
466,18.734
467,18.798
468,18.830
469,18.863
470,18.895
471,18.959
472,18.992
473,19.024
474,19.056
475,19.088
476,19.153
477,19.185
478,19.218
479,19.282
480,19.314
481,19.347
482,19.379
483,19.411
484,19.476
485,19.508
486,19.540
487,19.572
488,19.637
489,19.669
490,19.701
491,19.734
492,19.798
493,19.830
494,19.863
495,19.895
496,19.959
497,19.992
498,20.024
499,20.056
500,20.121
501,20.153
502,20.185
503,20.218
504,20.282
505,20.314
506,20.347
507,20.379
508,20.443
509,20.476
510,20.508
511,20.540
512,20.605
513,20.637
514,20.669
515,20.701
516,20.766
517,20.798
518,20.830
519,20.863
520,20.927
521,20.959
522,20.992
523,21.024
524,21.088
525,21.121
526,21.153
527,21.185
528,21.250
529,21.282
530,21.314
531,21.347
532,21.411
533,21.443
534,21.476
535,21.508
536,21.572
537,21.605
538,21.637
539,21.669
540,21.734
541,21.766
542,21.798
543,21.830
544,21.895
545,21.927
546,21.959
547,21.992
548,22.056
549,22.088
550,22.121
551,22.153
552,22.217
553,22.250
554,22.282
555,22.314
556,22.379
557,22.411
558,22.443
559,22.476
560,22.540
561,22.572
562,22.605
563,22.637
564,22.701
565,22.734
566,22.766
567,22.798
568,22.863
569,22.895
570,22.927
571,22.959
572,23.024
573,23.056
574,23.088
575,23.121
576,23.185
577,23.217
578,23.250
579,23.282
580,23.346
581,23.379
582,23.411
583,23.443
584,23.508
585,23.540
586,23.572
587,23.605
588,23.669
589,23.701
590,23.734
591,23.766
592,23.830
593,23.863
594,23.895
595,23.927
596,23.959
597,24.024
598,24.056
599,24.088
600,24.121
601,24.185
602,24.217
603,24.250
604,24.314
605,24.346
606,24.379
607,24.411
608,24.443
609,24.508
610,24.540
611,24.572
612,24.605
613,24.669
614,24.701
615,24.766
616,24.798
617,24.863
618,24.895
619,24.959
620,24.992
621,25.056
622,25.088
623,25.153
624,25.217
625,25.250
626,25.314
627,25.346
628,25.411
629,25.443
630,25.508
631,25.540
632,25.604
633,25.669
634,25.701
635,25.766
636,25.798
637,25.863
638,25.895
639,25.959
640,25.992
641,26.056
642,26.121
643,26.153
644,26.217
645,26.250
646,26.314
647,26.346
648,26.411
649,26.443
650,26.508
651,26.572
652,26.604
653,26.637
654,26.701
655,26.734
656,26.766
657,26.798
658,26.863
659,26.895
660,26.927
661,26.959
662,27.024
663,27.056
664,27.088
665,27.121
666,27.185
667,27.217
668,27.250
669,27.282
670,27.346
671,27.379
672,27.411
673,27.443
674,27.508
675,27.540
676,27.572
677,27.604
678,27.669
679,27.701
680,27.733
681,27.766
682,27.830
683,27.863
684,27.895
685,27.927
686,27.959
687,28.024
688,28.056
689,28.088
690,28.153
691,28.185
692,28.217
693,28.250
694,28.282
695,28.346
696,28.379
697,28.411
698,28.443
699,28.508
700,28.540
701,28.572
702,28.604
703,28.669
704,28.701
705,28.733
706,28.766
707,28.830
708,28.862
709,28.895
710,28.927
711,28.992
712,29.024
713,29.056
714,29.088
715,29.153
716,29.185
717,29.217
718,29.250
719,29.314
720,29.346
721,29.379
722,29.411
723,29.475
724,29.508
725,29.540
726,29.572
727,29.637
728,29.669
729,29.701
730,29.733
731,29.798
732,29.830
733,29.862
734,29.895
735,29.959
736,29.992
737,30.024
738,30.056
739,30.121
740,30.153
741,30.185
742,30.217
743,30.282
744,30.314
745,30.346
746,30.379
747,30.443
748,30.475
749,30.508
750,30.540
751,30.604
752,30.637
753,30.669
754,30.701
755,30.766
756,30.798
757,30.830
758,30.862
759,30.927
760,30.959
761,30.991
762,31.024
763,31.088
764,31.121
765,31.153
766,31.185
767,31.250
768,31.282
769,31.314
770,31.346
771,31.411
772,31.443
773,31.475
774,31.508
775,31.572
776,31.604
777,31.637
778,31.669
779,31.701
780,31.766
781,31.798
782,31.830
783,31.862
784,31.927
785,31.959
786,31.991
787,32.024
788,32.088
789,32.120
790,32.153
791,32.185
792,32.379
793,32.411
794,32.443
795,32.475
796,32.508
797,32.540
798,32.572
799,32.604
800,32.637
801,32.669
802,32.733
803,32.766
804,32.798
805,32.830
806,32.895
807,32.927
808,32.959
809,32.991
810,33.056
811,33.088
812,33.120
813,33.153
814,33.217
815,33.249
816,33.282
817,33.314
818,33.379
819,33.411
820,33.443
821,33.475
822,33.540
823,33.572
824,33.604
825,33.637
826,33.701
827,33.733
828,33.766
829,33.798
830,33.862
831,33.895
832,33.927
833,33.959
834,34.024
835,34.056
836,34.088
837,34.120
838,34.185
839,34.217
840,34.249
841,34.282
842,34.346
843,34.379
844,34.411
845,34.443
846,34.508
847,34.540
848,34.572
849,34.604
850,34.669
851,34.701
852,34.733
853,34.766
854,34.830
855,34.862
856,34.895
857,34.927
858,34.991
859,35.024
860,35.056
861,35.088
862,35.153
863,35.185
864,35.217
865,35.249
866,35.314
867,35.346
868,35.378
869,35.411
870,35.475
871,35.508
872,35.540
873,35.572
874,35.637
875,35.669
876,35.701
877,35.733
878,35.798
879,35.830
880,35.862
881,35.895
882,35.959
883,35.991
884,36.024
885,36.056
886,36.120
887,36.153
888,36.185
889,36.217
890,36.282
891,36.314
892,36.346
893,36.378
894,36.443
895,36.475
896,36.507
897,36.540
898,36.604
899,36.637
900,36.669
901,36.701
902,36.733
903,36.798
904,36.830
905,36.862
906,36.895
907,36.959
908,36.991
909,37.024
910,37.088
911,37.120
912,37.153
913,37.185
914,37.217
915,37.282
916,37.314
917,37.346
918,37.378
919,37.443
920,37.475
921,37.507
922,37.572
923,37.604
924,37.637
925,37.669
926,37.701
927,37.766
928,37.798
929,37.830
930,37.862
931,37.927
932,37.959
933,37.991
934,38.056
935,38.088
936,38.120
937,38.153
938,38.217
939,38.249
940,38.282
941,38.314
942,38.346
943,38.411
944,38.443
945,38.475
946,38.507
947,38.572
948,38.604
949,38.636
950,38.669
951,38.733
952,38.766
953,38.798
954,38.830
955,38.895
956,38.927
957,38.959
958,38.991
959,39.056
960,39.088
961,39.120
962,39.153
963,39.217
964,39.249
965,39.282
966,39.314
967,39.378
968,39.411
969,39.443
970,39.475
971,39.540
972,39.572
973,39.604
974,39.636
975,39.701
976,39.733
977,39.765
978,39.798
979,39.862
980,39.895
981,39.927
982,39.959
983,40.024
984,40.056
985,40.088
986,40.120
987,40.185
988,40.217
989,40.249
990,40.282
991,40.346
992,40.378
993,40.411
994,40.443
995,40.507
996,40.540
997,40.572
998,40.604
999,40.669
1000,40.701
1001,40.733
1002,40.765
1003,40.830
1004,40.862
1005,40.895
1006,40.927
1007,40.991
1008,41.024
1009,41.056
1010,41.088
1011,41.153
1012,41.185
1013,41.217
1014,41.249
1015,41.282
1016,41.346
1017,41.378
1018,41.411
1019,41.443
1020,41.507
1021,41.540
1022,41.572
1023,41.636
1024,41.669
1025,41.701
1026,41.733
1027,41.765
1028,41.830
1029,41.862
1030,41.894
1031,41.927
1032,41.991
1033,42.024
1034,42.056
1035,42.088
1036,42.153
1037,42.185
1038,42.217
1039,42.249
1040,42.314
1041,42.346
1042,42.378
1043,42.411
1044,42.475
1045,42.507
1046,42.540
1047,42.572
1048,42.636
1049,42.669
1050,42.701
1051,42.733
1052,42.798
1053,42.830
1054,42.862
1055,42.927
1056,42.959
1057,43.023
1058,43.056
1059,43.120
1060,43.185
1061,43.217
1062,43.282
1063,43.314
1064,43.378
1065,43.411
1066,43.475
1067,43.507
1068,43.572
1069,43.604
1070,43.669
1071,43.733
1072,43.765
1073,43.798
1074,43.862
1075,43.894
1076,43.927
1077,43.959
1078,44.023
1079,44.056
1080,44.088
1081,44.120
1082,44.185
1083,44.217
1084,44.249
1085,44.282
1086,44.346
1087,44.378
1088,44.411
1089,44.443
1090,44.507
1091,44.540
1092,44.572
1093,44.604
1094,44.669
1095,44.701
1096,44.733
1097,44.765
1098,44.830
1099,44.862
1100,44.894
1101,44.927
1102,44.991
1103,45.023
1104,45.056
1105,45.088
1106,45.152
1107,45.185
1108,45.217
1109,45.249
1110,45.314
1111,45.346
1112,45.378
1113,45.411
1114,45.475
1115,45.507
1116,45.540
1117,45.572
1118,45.636
1119,45.669
1120,45.701
1121,45.733
1122,45.798
1123,45.830
1124,45.862
1125,45.894
1126,45.959
1127,45.991
1128,46.023
1129,46.056
1130,46.120
1131,46.152
1132,46.185
1133,46.217
1134,46.281
1135,46.314
1136,46.346
1137,46.378
1138,46.443
1139,46.475
1140,46.507
1141,46.540
1142,46.572
1143,46.636
1144,46.669
1145,46.701
1146,46.733
1147,46.798
1148,46.830
1149,46.862
1150,46.894
1151,46.959
1152,46.991
1153,47.023
1154,47.056
1155,47.120
1156,47.152
1157,47.185
1158,47.217
1159,47.281
1160,47.314
1161,47.346
1162,47.411
1163,47.443
1164,47.475
1165,47.507
1166,47.540
1167,47.604
1168,47.636
1169,47.669
1170,47.701
1171,47.765
1172,47.798
1173,47.830
1174,47.862
1175,47.927
1176,47.959
1177,47.991
1178,48.023
1179,48.088
1180,48.120
1181,48.152
1182,48.185
1183,48.249
1184,48.281
1185,48.314
1186,48.346
1187,48.410
1188,48.443
1189,48.475
1190,48.507
1191,48.572
1192,48.604
1193,48.636
1194,48.669
1195,48.733
1196,48.765
1197,48.798
1198,48.830
1199,48.894
1200,48.927
1201,48.959
1202,48.991
1203,49.056
1204,49.088
1205,49.120
1206,49.152
1207,49.217
1208,49.249
1209,49.281
1210,49.314
1211,49.378
1212,49.410
1213,49.443
1214,49.475
1215,49.539
1216,49.572
1217,49.604
1218,49.636
1219,49.701
1220,49.733
1221,49.765
1222,49.798
1223,49.862
1224,49.894
1225,49.927
1226,49.959
1227,50.023
1228,50.056
1229,50.088
1230,50.120
1231,50.185
1232,50.217
1233,50.249
1234,50.281
1235,50.314
1236,50.378
1237,50.410
1238,50.443
1239,50.507
1240,50.539
1241,50.572
1242,50.604
1243,50.636
1244,50.701
1245,50.733
1246,50.765
1247,50.830
1248,50.862
1249,50.894
1250,50.927
1251,50.991
1252,51.023
1253,51.056
1254,51.088
1255,51.152
1256,51.185
1257,51.217
1258,51.249
1259,51.314
1260,51.346
1261,51.378
1262,51.410
1263,51.443
1264,51.507
1265,51.539
1266,51.572
1267,51.604
1268,51.668
1269,51.701
1270,51.733
1271,51.798
1272,51.830
1273,51.862
1274,51.894
1275,51.927
1276,51.991
1277,52.023
1278,52.056
1279,52.088
1280,52.152
1281,52.185
1282,52.217
1283,52.249
1284,52.314
1285,52.346
1286,52.378
1287,52.410
1288,52.475
1289,52.507
1290,52.539
1291,52.572
1292,52.636
1293,52.668
1294,52.701
1295,52.733
1296,52.797
1297,52.830
1298,52.862
1299,52.894
1300,52.959
1301,52.991
1302,53.023
1303,53.056
1304,53.120
1305,53.152
1306,53.185
1307,53.217
1308,53.281
1309,53.314
1310,53.346
1311,53.378
1312,53.443
1313,53.475
1314,53.507
1315,53.539
1316,53.604
1317,53.636
1318,53.668
1319,53.701
1320,53.765
1321,53.797
1322,53.830
1323,53.862
1324,53.927
1325,53.959
1326,53.991
1327,54.023
1328,54.088
1329,54.120
1330,54.152
1331,54.185
1332,54.249
1333,54.281
1334,54.314
1335,54.346
1336,54.410
1337,54.443
1338,54.475
1339,54.507
1340,54.572
1341,54.604
1342,54.636
1343,54.668
1344,54.701
1345,54.765
1346,54.797
1347,54.830
1348,54.894
1349,54.926
1350,54.959
1351,54.991
1352,55.023
1353,55.088
1354,55.120
1355,55.152
1356,55.217
1357,55.249
1358,55.281
1359,55.314
1360,55.346
1361,55.410
1362,55.443
1363,55.475
1364,55.539
1365,55.572
1366,55.604
1367,55.636
1368,55.668
1369,55.733
1370,55.765
1371,55.797
1372,55.862
1373,55.894
1374,55.926
1375,55.959
1376,56.023
1377,56.055
1378,56.120
1379,56.152
1380,56.217
1381,56.249
1382,56.314
1383,56.346
1384,56.410
1385,56.475
1386,56.507
1387,56.572
1388,56.604
1389,56.668
1390,56.701
1391,56.765
1392,56.797
1393,56.862
1394,56.926
1395,56.959
1396,57.023
1397,57.055
1398,57.120
1399,57.152
1400,57.217
1401,57.249
1402,57.314
1403,57.378
1404,57.410
1405,57.475
1406,57.507
1407,57.572
1408,57.604
1409,57.668
1410,57.701
1411,57.765
1412,57.830
1413,57.862
1414,57.926
1415,57.959
1416,58.023
1417,58.055
1418,58.120
1419,58.152
1420,58.184
1421,58.249
1422,58.281
1423,58.314
1424,58.346
1425,58.410
1426,58.443
1427,58.475
1428,58.507
1429,58.572
1430,58.604
1431,58.636
1432,58.668
1433,58.733
1434,58.765
1435,58.797
1436,58.830
1437,58.894
1438,58.926
1439,58.959
1440,58.991
1441,59.055
1442,59.088
1443,59.120
1444,59.152
1445,59.217
1446,59.249
1447,59.281
1448,59.313
1449,59.378
1450,59.410
1451,59.443
1452,59.475
1453,59.539
1454,59.572
1455,59.604
1456,59.636
1457,59.701
1458,59.733
1459,59.765
1460,59.797
1461,59.862
1462,59.894
1463,59.926
1464,59.959
1465,60.023
1466,60.055
1467,60.088
1468,60.120
1469,60.184
1470,60.217
1471,60.249
1472,60.281
1473,60.346
1474,60.378
1475,60.410
1476,60.442
1477,60.507
1478,60.539
1479,60.572
1480,60.604
1481,60.668
1482,60.701
1483,60.733
1484,60.765
1485,60.797
1486,60.862
1487,60.894
1488,60.926
1489,60.991
1490,61.023
1491,61.055
1492,61.088
1493,61.152
1494,61.184
1495,61.217
1496,61.249
1497,61.313
1498,61.346
1499,61.378
1500,61.410
1501,61.442
1502,61.507
1503,61.539
1504,61.572
1505,61.604
1506,61.668
1507,61.701
1508,61.733
1509,61.765
1510,61.830
1511,61.862
1512,61.894
1513,61.926
1514,61.991
1515,62.023
1516,62.055
1517,62.088
1518,62.152
1519,62.184
1520,62.217
1521,62.249
1522,62.313
1523,62.346
1524,62.378
1525,62.410
1526,62.475
1527,62.507
1528,62.539
1529,62.571
1530,62.636
1531,62.668
1532,62.701
1533,62.733
1534,62.797
1535,62.830
1536,62.862
1537,62.894
1538,62.959
1539,62.991
1540,63.023
1541,63.055
1542,63.120
1543,63.152
1544,63.184
1545,63.217
1546,63.281
1547,63.313
1548,63.346
1549,63.378
1550,63.442
1551,63.475
1552,63.507
1553,63.539
1554,63.604
1555,63.636
1556,63.668
1557,63.700
1558,63.765
1559,63.797
1560,63.830
1561,63.862
1562,63.926
1563,63.959
1564,63.991
1565,64.023
1566,64.088
1567,64.120
1568,64.152
1569,64.184
1570,64.217
1571,64.281
1572,64.313
1573,64.346
1574,64.378
1575,64.442
1576,64.475
1577,64.507
1578,64.539
1579,64.604
1580,64.636
1581,64.668
1582,64.700
1583,64.765
1584,64.797
1585,64.830
1586,64.862
1587,64.926
1588,64.959
1589,64.991
1590,65.023
1591,65.088
1592,65.120
1593,65.152
1594,65.184
1595,65.249
1596,65.281
1597,65.313
1598,65.346
1599,65.410
1600,65.442
1601,65.475
1602,65.507
1603,65.571
1604,65.604
1605,65.636
1606,65.668
1607,65.733
1608,65.765
1609,65.797
1610,65.829
1611,65.894
1612,65.926
1613,65.959
1614,65.991
1615,66.055
1616,66.088
1617,66.120
1618,66.152
1619,66.217
1620,66.249
1621,66.281
1622,66.313
1623,66.378
1624,66.410
1625,66.442
1626,66.475
1627,66.539
1628,66.571
1629,66.604
1630,66.636
1631,66.700
1632,66.733
1633,66.765
1634,66.797
1635,66.862
1636,66.894
1637,66.926
1638,66.991
1639,67.055
1640,67.088
1641,67.152
1642,67.184
1643,67.249
1644,67.281
1645,67.346
1646,67.378
1647,67.442
1648,67.507
1649,67.539
1650,67.604
1651,67.636
1652,67.700
1653,67.733
1654,67.797
1655,67.829
1656,67.894
1657,67.926
1658,67.958
1659,68.023
1660,68.055
1661,68.088
1662,68.120
1663,68.184
1664,68.217
1665,68.249
1666,68.281
1667,68.346
1668,68.378
1669,68.410
1670,68.442
1671,68.507
1672,68.539
1673,68.571
1674,68.604
1675,68.668
1676,68.700
1677,68.733
1678,68.765
1679,68.829
1680,68.862
1681,68.894
1682,68.926
1683,68.991
1684,69.023
1685,69.055
1686,69.087
1687,69.152
1688,69.184
1689,69.217
1690,69.249
1691,69.313
1692,69.346
1693,69.378
1694,69.410
1695,69.475
1696,69.507
1697,69.539
1698,69.571
1699,69.636
1700,69.668
1701,69.700
1702,69.733
1703,69.797
1704,69.829
1705,69.862
1706,69.894
1707,69.958
1708,69.991
1709,70.023
1710,70.055
1711,70.120
1712,70.152
1713,70.184
1714,70.216
1715,70.281
1716,70.313
1717,70.346
1718,70.378
1719,70.442
1720,70.475
1721,70.507
1722,70.539
1723,70.604
1724,70.636
1725,70.668
1726,70.700
1727,70.765
1728,70.797
1729,70.829
1730,70.862
1731,70.926
1732,70.958
1733,70.991
1734,71.023
1735,71.087
1736,71.120
1737,71.152
1738,71.184
1739,71.249
1740,71.281
1741,71.313
1742,71.346
1743,71.410
1744,71.442
1745,71.475
1746,71.507
1747,71.571
1748,71.604
1749,71.636
1750,71.668
1751,71.733
1752,71.765
1753,71.797
1754,71.829
1755,71.894
1756,71.926
1757,71.991
1758,72.023
1759,72.055
1760,72.087
1761,72.120
1762,72.152
1763,72.216
1764,72.249
1765,72.281
1766,72.313
1767,72.378
1768,72.410
1769,72.442
1770,72.475
1771,72.539
1772,72.571
1773,72.604
1774,72.636
1775,72.700
1776,72.733
1777,72.765
1778,72.797
1779,72.862
1780,72.894
1781,72.926
1782,72.958
1783,73.023
1784,73.055
1785,73.087
1786,73.120
1787,73.152
1788,73.216
1789,73.249
1790,73.281
1791,73.313
1792,73.378
1793,73.410
1794,73.442
1795,73.474
1796,73.539
1797,73.571
1798,73.604
1799,73.636
1800,73.700
1801,73.733
1802,73.765
1803,73.797
1804,73.862
1805,73.894
1806,73.926
1807,73.958
1808,74.023
1809,74.055
1810,74.087
1811,74.120
1812,74.184
1813,74.216
1814,74.249
1815,74.281
1816,74.345
1817,74.378
1818,74.410
1819,74.442
1820,74.507
1821,74.539
1822,74.571
1823,74.604
1824,74.668
1825,74.700
1826,74.733
1827,74.765
1828,74.829
1829,74.862
1830,74.894
1831,74.926
1832,74.991
1833,75.023
1834,75.055
1835,75.087
1836,75.152
1837,75.184
1838,75.216
1839,75.249
1840,75.313
1841,75.345
1842,75.378
1843,75.410
1844,75.474
1845,75.507
1846,75.539
1847,75.571
1848,75.636
1849,75.668
1850,75.700
1851,75.733
1852,75.797
1853,75.829
1854,75.862
1855,75.894
1856,75.958
1857,75.991
1858,76.023
1859,76.055
1860,76.087
1861,76.152
1862,76.184
1863,76.216
1864,76.249
1865,76.313
1866,76.345
1867,76.378
1868,76.442
1869,76.474
1870,76.507
1871,76.539
1872,76.571
1873,76.636
1874,76.668
1875,76.700
1876,76.732
1877,76.797
1878,76.829
1879,76.862
1880,76.894
1881,76.958
1882,76.991
1883,77.023
1884,77.055
1885,77.120
1886,77.152
1887,77.184
1888,77.216
1889,77.281
1890,77.313
1891,77.345
1892,77.410
1893,77.442
1894,77.474
1895,77.507
1896,77.539
1897,77.603
1898,77.636
1899,77.668
1900,77.700
1901,77.765
1902,77.797
1903,77.829
1904,77.894
1905,77.926
1906,77.958
1907,77.991
1908,78.023
1909,78.087
1910,78.120
1911,78.152
1912,78.184
1913,78.249
1914,78.281
1915,78.313
1916,78.345
1917,78.410
1918,78.442
1919,78.474
1920,78.507
1921,78.571
1922,78.603
1923,78.636
1924,78.668
1925,78.732
1926,78.765
1927,78.797
1928,78.829
1929,78.894
1930,78.926
1931,78.958
1932,78.991
1933,79.055
1934,79.087
1935,79.120
1936,79.152
1937,79.216
1938,79.249
1939,79.281
1940,79.313
1941,79.378
1942,79.410
1943,79.442
1944,79.474
1945,79.539
1946,79.571
1947,79.603
1948,79.636
1949,79.700
1950,79.732
1951,79.765
1952,79.797
1953,79.861
1954,79.894
1955,79.926
1956,79.958
1957,80.023
1958,80.055
1959,80.087
1960,80.120
1961,80.152
1962,80.216
1963,80.249
1964,80.281
1965,80.313
1966,80.378
1967,80.410
1968,80.442
1969,80.474
1970,80.539
1971,80.571
1972,80.603
1973,80.636
1974,80.700
1975,80.732
1976,80.765
1977,80.797
1978,80.861
1979,80.894
1980,80.926
1981,80.958
1982,81.023
1983,81.055
1984,81.087
1985,81.119
1986,81.184
1987,81.216
1988,81.249
1989,81.281
1990,81.345
1991,81.378
1992,81.410
1993,81.442
1994,81.507
1995,81.539
1996,81.571
1997,81.603
1998,81.668
1999,81.700
2000,81.765
2001,81.797
2002,81.829
2003,81.861
2004,81.894
2005,81.926
2006,81.990
2007,82.023
2008,82.055
2009,82.087
2010,82.152
2011,82.184
2012,82.216
2013,82.249
2014,82.313
2015,82.345
2016,82.378
2017,82.410
2018,82.474
2019,82.507
2020,82.539
2021,82.571
2022,82.636
2023,82.668
2024,82.700
2025,82.732
2026,82.797
2027,82.829
2028,82.861
2029,82.894
2030,82.958
2031,82.990
2032,83.023
2033,83.055
2034,83.119
2035,83.152
2036,83.184
2037,83.216
2038,83.281
2039,83.313
2040,83.345
2041,83.378
2042,83.442
2043,83.474
2044,83.507
2045,83.539
2046,83.571
2047,83.636
2048,83.668
2049,83.700
2050,83.765
2051,83.797
2052,83.829
2053,83.861
2054,83.894
2055,83.958
2056,83.990
2057,84.023
2058,84.055
2059,84.119
2060,84.152
2061,84.184
2062,84.216
2063,84.281
2064,84.313
2065,84.345
2066,84.377
2067,84.442
2068,84.474
2069,84.507
2070,84.539
2071,84.603
2072,84.636
2073,84.668
2074,84.700
2075,84.765
2076,84.797
2077,84.829
2078,84.861
2079,84.926
2080,84.958
2081,84.990
2082,85.023
2083,85.087
2084,85.119
2085,85.152
2086,85.184
2087,85.248
2088,85.281
2089,85.313
2090,85.345
2091,85.410
2092,85.442
2093,85.474
2094,85.507
2095,85.571
2096,85.603
2097,85.636
2098,85.700
2099,85.732
2100,85.765
2101,85.797
2102,85.829
2103,85.894
2104,85.926
2105,85.958
2106,85.990
2107,86.055
2108,86.087
2109,86.119
2110,86.152
2111,86.216
2112,86.248
2113,86.281
2114,86.313
2115,86.377
2116,86.410
2117,86.442
2118,86.474
2119,86.539
2120,86.571
2121,86.603
2122,86.636
2123,86.700
2124,86.732
2125,86.765
2126,86.797
2127,86.829
2128,86.894
2129,86.926
2130,86.958
2131,86.990
2132,87.055
2133,87.087
2134,87.119
2135,87.184
2136,87.216
2137,87.248
2138,87.281
2139,87.313
2140,87.377
2141,87.410
