frame,time
747,30.084
748,30.116
749,30.181
750,30.213
751,30.246
752,30.278
753,30.342
754,30.375
755,30.407
756,30.439
757,30.504
758,30.536
759,30.568
760,30.600
761,30.665
762,30.697
763,30.729
764,30.762
765,30.826
766,30.858
767,30.891
768,30.923
769,30.987
770,31.020
771,31.052
772,31.084
773,31.149
774,31.181
775,31.213
776,31.246
777,31.310
778,31.342
779,31.375
780,31.407
781,31.471
782,31.504
783,31.536
784,31.568
785,31.633
786,31.665
787,31.697
788,31.729
789,31.794
790,31.826
791,31.858
792,31.891
793,31.923
794,31.987
795,32.020
796,32.052
797,32.084
798,32.149
799,32.181
800,32.213
801,32.246
802,32.310
803,32.342
804,32.375
805,32.407
806,32.471
807,32.504
808,32.536
809,32.600
810,32.633
811,32.665
812,32.697
813,32.729
814,32.794
815,32.826
816,32.858
817,32.891
818,32.955
819,32.987
820,33.020
821,33.052
822,33.116
823,33.149
824,33.181
825,33.213
826,33.278
827,33.310
828,33.342
829,33.375
830,33.439
831,33.471
832,33.504
833,33.536
834,33.600
835,33.633
836,33.665
837,33.697
838,33.762
839,33.794
840,33.826
841,33.858
842,33.923
843,33.955
844,33.987
845,34.020
846,34.084
847,34.116
848,34.149
849,34.181
850,34.246
851,34.278
852,34.310
853,34.342
854,34.407
855,34.439
856,34.471
857,34.504
858,34.568
859,34.600
860,34.633
861,34.665
862,34.729
863,34.762
864,34.794
865,34.826
866,34.858
867,34.923
868,34.955
869,34.987
870,35.052
871,35.084
872,35.116
873,35.149
874,35.213
875,35.246
876,35.278
877,35.310
878,35.342
879,35.407
880,35.439
881,35.471
882,35.504
883,35.568
884,35.600
885,35.633
886,35.665
887,35.729
888,35.762
889,35.794
890,35.826
891,35.891
892,35.923
893,35.955
894,35.987
895,36.052
896,36.084
897,36.116
898,36.149
899,36.213
900,36.246
901,36.278
902,36.310
903,36.375
904,36.407
905,36.439
906,36.471
907,36.536
908,36.568
909,36.600
910,36.633
911,36.697
912,36.729
913,36.762
914,36.794
915,36.858
916,36.891
917,36.923
918,36.955
919,37.020
920,37.052
921,37.084
922,37.116
923,37.181
924,37.213
925,37.246
926,37.278
927,37.342
928,37.375
929,37.407
930,37.439
931,37.504
932,37.536
933,37.568
934,37.600
935,37.665
936,37.697
937,37.729
938,37.762
939,37.826
940,37.858
941,37.891
942,37.923
943,37.987
944,38.020
945,38.052
946,38.084
947,38.149
948,38.181
949,38.213
950,38.246
951,38.310
952,38.342
953,38.375
954,38.439
955,38.471
956,38.504
957,38.536
958,38.568
959,38.633
960,38.665
961,38.697
962,38.729
963,38.794
964,38.826
965,38.858
966,38.891
967,38.955
968,38.987
969,39.020
970,39.052
971,39.116
972,39.149
973,39.181
974,39.213
975,39.278
976,39.310
977,39.342
978,39.375
979,39.439
980,39.471
981,39.504
982,39.536
983,39.600
984,39.633
985,39.665
986,39.697
987,39.729
988,39.794
989,39.826
990,39.858
991,39.923
992,39.955
993,39.987
994,40.020
995,40.084
996,40.116
997,40.181
998,40.213
999,40.246
1000,40.278
1001,40.310
1002,40.342
1003,40.407
1004,40.439
1005,40.471
1006,40.504
1007,40.568
1008,40.600
1009,40.633
1010,40.665
1011,40.697
1012,40.762
1013,40.794
1014,40.826
1015,40.858
1016,40.923
1017,40.955
1018,40.987
1019,41.020
1020,41.084
1021,41.116
1022,41.149
1023,41.181
1024,41.245
1025,41.278
1026,41.310
1027,41.342
1028,41.407
1029,41.439
1030,41.471
1031,41.504
1032,41.568
1033,41.600
1034,41.633
1035,41.665
1036,41.729
1037,41.762
1038,41.794
1039,41.826
1040,41.891
1041,41.923
1042,41.955
1043,41.987
1044,42.052
1045,42.084
1046,42.116
1047,42.149
1048,42.213
1049,42.245
1050,42.278
1051,42.310
1052,42.375
1053,42.407
1054,42.439
1055,42.471
1056,42.536
1057,42.568
1058,42.600
1059,42.633
1060,42.697
1061,42.729
1062,42.762
1063,42.794
1064,42.858
1065,42.891
1066,42.923
1067,42.955
1068,43.020
1069,43.052
1070,43.084
1071,43.116
1072,43.181
1073,43.213
1074,43.245
1075,43.278
1076,43.342
1077,43.375
1078,43.407
1079,43.439
1080,43.504
1081,43.536
1082,43.568
1083,43.600
1084,43.665
1085,43.697
1086,43.729
1087,43.762
1088,43.794
1089,43.858
1090,43.891
1091,43.923
1092,43.955
1093,44.020
1094,44.052
1095,44.084
1096,44.116
1097,44.181
1098,44.213
1099,44.245
1100,44.278
1101,44.342
1102,44.375
1103,44.407
1104,44.439
1105,44.504
1106,44.536
1107,44.568
1108,44.600
1109,44.665
1110,44.697
1111,44.729
1112,44.762
1113,44.826
1114,44.858
1115,44.891
1116,44.923
1117,44.987
1118,45.020
1119,45.052
1120,45.084
1121,45.149
1122,45.181
1123,45.213
1124,45.245
1125,45.310
1126,45.342
1127,45.375
1128,45.407
1129,45.471
1130,45.504
1131,45.536
1132,45.568
1133,45.633
1134,45.665
1135,45.697
1136,45.729
1137,45.794
1138,45.826
1139,45.858
1140,45.891
1141,45.955
1142,45.987
1143,46.020
1144,46.052
1145,46.116
1146,46.149
1147,46.181
1148,46.213
1149,46.278
1150,46.310
1151,46.342
1152,46.375
1153,46.439
1154,46.471
1155,46.504
1156,46.536
1157,46.600
1158,46.633
1159,46.665
1160,46.697
1161,46.762
1162,46.794
1163,46.826
1164,46.858
1165,46.923
1166,46.955
1167,46.987
1168,47.020
1169,47.084
1170,47.116
1171,47.149
1172,47.181
1173,47.245
1174,47.278
1175,47.310
1176,47.342
1177,47.407
1178,47.439
1179,47.471
1180,47.504
1181,47.568
1182,47.600
1183,47.633
1184,47.665
1185,47.729
1186,47.762
1187,47.794
1188,47.826
1189,47.891
1190,47.923
1191,47.955
1192,47.987
1193,48.052
1194,48.084
1195,48.116
1196,48.149
1197,48.213
1198,48.245
1199,48.278
1200,48.310
1201,48.342
1202,48.407
1203,48.439
1204,48.471
1205,48.504
1206,48.568
1207,48.600
1208,48.633
1209,48.665
1210,48.729
1211,48.762
1212,48.794
1213,48.826
1214,48.891
1215,48.923
1216,48.955
1217,49.020
1218,49.052
1219,49.084
1220,49.116
1221,49.181
1222,49.213
1223,49.245
1224,49.278
1225,49.342
1226,49.375
1227,49.407
1228,49.439
1229,49.504
1230,49.536
1231,49.568
1232,49.600
1233,49.633
1234,49.697
1235,49.729
1236,49.762
1237,49.794
1238,49.858
1239,49.891
1240,49.923
1241,49.955
1242,50.020
1243,50.052
1244,50.084
1245,50.116
1246,50.181
1247,50.213
1248,50.245
1249,50.278
1250,50.342
1251,50.375
1252,50.407
1253,50.439
1254,50.504
1255,50.536
1256,50.568
1257,50.600
1258,50.665
1259,50.697
1260,50.729
1261,50.762
1262,50.826
1263,50.858
1264,50.891
1265,50.923
1266,50.987
1267,51.020
1268,51.052
1269,51.084
1270,51.149
1271,51.181
1272,51.213
1273,51.245
1274,51.310
1275,51.342
1276,51.375
1277,51.407
1278,51.471
1279,51.504
1280,51.536
1281,51.568
1282,51.633
1283,51.665
1284,51.697
1285,51.729
1286,51.794
1287,51.826
1288,51.858
1289,51.891
1290,51.955
1291,51.987
1292,52.020
1293,52.052
1294,52.116
1295,52.149
1296,52.181
1297,52.213
1298,52.278
1299,52.310
1300,52.342
1301,52.375
1302,52.439
1303,52.471
1304,52.504
1305,52.536
1306,52.600
1307,52.633
1308,52.665
1309,52.697
1310,52.762
1311,52.794
1312,52.826
1313,52.858
1314,52.923
1315,52.955
1316,52.987
1317,53.020
1318,53.084
1319,53.116
1320,53.149
1321,53.181
1322,53.213
1323,53.278
1324,53.310
1325,53.342
1326,53.407
1327,53.439
1328,53.471
1329,53.504
1330,53.568
1331,53.600
1332,53.633
1333,53.665
1334,53.697
1335,53.762
1336,53.794
1337,53.826
1338,53.858
1339,53.923
1340,53.955
1341,53.987
1342,54.020
1343,54.084
1344,54.116
1345,54.149
1346,54.181
1347,54.245
1348,54.278
1349,54.310
1350,54.342
1351,54.407
1352,54.439
1353,54.471
1354,54.504
1355,54.568
1356,54.600
1357,54.633
1358,54.665
1359,54.729
1360,54.762
1361,54.794
1362,54.826
1363,54.891
1364,54.923
1365,54.955
1366,54.987
1367,55.052
1368,55.084
1369,55.116
1370,55.149
1371,55.213
1372,55.245
1373,55.278
1374,55.310
1375,55.375
1376,55.407
1377,55.439
1378,55.471
1379,55.536
1380,55.568
1381,55.600
1382,55.633
1383,55.697
1384,55.729
1385,55.762
1386,55.794
1387,55.858
1388,55.891
1389,55.923
1390,55.955
1391,56.020
1392,56.052
1393,56.084
1394,56.116
1395,56.181
1396,56.213
1397,56.245
1398,56.278
1399,56.342
1400,56.375
1401,56.407
1402,56.439
1403,56.504
1404,56.536
1405,56.568
1406,56.600
1407,56.665
1408,56.697
1409,56.729
1410,56.762
1411,56.794
1412,56.858
1413,56.891
1414,56.923
1415,56.987
1416,57.020
1417,57.052
1418,57.084
1419,57.149
1420,57.181
1421,57.213
1422,57.245
1423,57.310
1424,57.342
1425,57.374
1426,57.407
1427,57.471
1428,57.504
1429,57.536
1430,57.568
1431,57.600
1432,57.665
1433,57.697
1434,57.729
1435,57.762
1436,57.826
1437,57.858
1438,57.891
1439,57.923
1440,57.987
1441,58.020
1442,58.052
1443,58.084
1444,58.149
1445,58.181
1446,58.213
1447,58.245
1448,58.310
1449,58.342
1450,58.374
1451,58.407
1452,58.471
1453,58.504
1454,58.536
1455,58.568
1456,58.633
1457,58.665
1458,58.697
1459,58.729
1460,58.794
1461,58.826
1462,58.858
1463,58.891
1464,58.955
1465,58.987
1466,59.020
1467,59.052
1468,59.116
1469,59.149
1470,59.181
1471,59.213
1472,59.278
1473,59.310
1474,59.342
1475,59.374
1476,59.439
1477,59.471
1478,59.504
1479,59.536
1480,59.600
1481,59.633
1482,59.665
1483,59.697
1484,59.762
1485,59.794
1486,59.826
1487,59.858
1488,59.923
1489,59.955
1490,59.987
1491,60.020
1492,60.084
1493,60.116
1494,60.149
1495,60.181
1496,60.245
1497,60.278
1498,60.310
1499,60.342
1500,60.407
1501,60.439
1502,60.471
1503,60.504
1504,60.568
1505,60.600
1506,60.633
1507,60.665
1508,60.729
1509,60.762
1510,60.794
1511,60.826
1512,60.858
1513,60.923
1514,60.955
1515,60.987
1516,61.052
1517,61.084
1518,61.116
1519,61.149
1520,61.181
1521,61.245
1522,61.278
1523,61.310
1524,61.342
1525,61.407
1526,61.439
1527,61.471
1528,61.504
1529,61.568
1530,61.600
1531,61.633
1532,61.665
1533,61.729
1534,61.762
1535,61.794
1536,61.826
1537,61.891
1538,61.923
1539,61.955
1540,61.987
1541,62.052
1542,62.084
1543,62.116
1544,62.149
1545,62.213
1546,62.245
1547,62.278
1548,62.310
1549,62.374
1550,62.407
1551,62.439
1552,62.471
1553,62.536
1554,62.568
1555,62.600
1556,62.633
1557,62.697
1558,62.729
1559,62.762
1560,62.794
1561,62.858
1562,62.891
1563,62.923
1564,62.955
1565,63.020
1566,63.052
1567,63.084
1568,63.116
1569,63.181
1570,63.213
1571,63.245
1572,63.278
1573,63.342
1574,63.407
1575,63.439
1576,63.471
1577,63.504
1578,63.536
1579,63.568
1580,63.600
1581,63.665
1582,63.697
1583,63.729
1584,63.762
1585,63.826
1586,63.858
1587,63.891
1588,63.923
1589,63.987
1590,64.020
1591,64.052
1592,64.084
1593,64.116
1594,64.181
1595,64.213
1596,64.245
1597,64.278
1598,64.342
1599,64.374
1600,64.407
1601,64.439
1602,64.504
1603,64.536
1604,64.568
1605,64.600
1606,64.665
1607,64.697
1608,64.729
1609,64.762
1610,64.826
1611,64.858
1612,64.891
1613,64.955
1614,64.987
1615,65.020
1616,65.052
1617,65.116
1618,65.149
1619,65.181
1620,65.213
1621,65.278
1622,65.310
1623,65.342
1624,65.374
1625,65.439
1626,65.471
1627,65.504
1628,65.536
1629,65.568
1630,65.633
1631,65.665
1632,65.697
1633,65.762
1634,65.794
1635,65.826
1636,65.858
1637,65.923
1638,65.955
1639,65.987
1640,66.020
1641,66.052
1642,66.116
1643,66.149
1644,66.181
1645,66.213
1646,66.278
1647,66.310
1648,66.342
1649,66.374
1650,66.439
1651,66.471
1652,66.504
1653,66.536
1654,66.600
1655,66.633
1656,66.665
1657,66.697
1658,66.762
1659,66.794
1660,66.826
1661,66.858
1662,66.923
1663,66.955
1664,66.987
1665,67.020
1666,67.084
1667,67.116
1668,67.278
1669,67.310
1670,67.342
1671,67.407
1672,67.439
1673,67.471
1674,67.504
1675,67.536
1676,67.568
1677,67.600
1678,67.633
1679,67.665
1680,67.729
1681,67.762
1682,67.794
1683,67.826
1684,67.891
1685,67.923
1686,67.955
1687,67.987
1688,68.052
1689,68.084
1690,68.116
1691,68.149
1692,68.213
1693,68.245
1694,68.278
1695,68.310
1696,68.374
1697,68.407
1698,68.439
1699,68.471
1700,68.536
1701,68.568
1702,68.600
1703,68.633
1704,68.697
1705,68.729
1706,68.762
1707,68.794
1708,68.858
1709,68.891
1710,68.923
1711,68.955
1712,68.987
1713,69.052
1714,69.084
1715,69.116
1716,69.149
1717,69.213
1718,69.245
1719,69.278
1720,69.342
1721,69.374
1722,69.407
1723,69.439
1724,69.504
1725,69.536
1726,69.568
1727,69.600
1728,69.633
1729,69.697
1730,69.729
1731,69.762
1732,69.794
1733,69.858
1734,69.891
1735,69.923
1736,69.955
1737,70.020
1738,70.052
1739,70.084
1740,70.116
1741,70.181
1742,70.213
1743,70.245
1744,70.278
1745,70.342
1746,70.374
1747,70.407
1748,70.439
1749,70.504
1750,70.536
1751,70.568
1752,70.600
1753,70.665
1754,70.697
1755,70.729
1756,70.762
1757,70.826
1758,70.858
1759,70.891
1760,70.923
1761,70.987
1762,71.020
1763,71.052
1764,71.084
1765,71.149
1766,71.181
1767,71.213
1768,71.245
1769,71.310
1770,71.342
1771,71.374
1772,71.407
1773,71.471
1774,71.504
1775,71.536
1776,71.568
1777,71.633
1778,71.665
1779,71.697
1780,71.729
1781,71.794
1782,71.826
1783,71.858
1784,71.891
1785,71.955
1786,71.987
1787,72.020
1788,72.052
1789,72.116
1790,72.149
1791,72.181
1792,72.213
1793,72.278
1794,72.310
1795,72.342
1796,72.374
1797,72.439
1798,72.471
1799,72.504
1800,72.536
1801,72.600
1802,72.633
1803,72.665
1804,72.697
1805,72.762
1806,72.794
1807,72.826
1808,72.858
1809,72.923
1810,72.955
1811,72.987
1812,73.020
1813,73.084
1814,73.116
1815,73.149
1816,73.181
1817,73.245
1818,73.278
1819,73.310
1820,73.342
1821,73.407
1822,73.439
1823,73.471
1824,73.504
1825,73.568
1826,73.600
1827,73.633
1828,73.665
1829,73.729
1830,73.762
1831,73.794
1832,73.826
1833,73.891
1834,73.923
1835,73.955
1836,73.987
1837,74.052
1838,74.084
1839,74.116
1840,74.149
1841,74.213
1842,74.245
1843,74.278
1844,74.310
1845,74.374
1846,74.407
1847,74.439
1848,74.471
1849,74.536
1850,74.568
1851,74.600
1852,74.633
1853,74.697
1854,74.729
1855,74.762
1856,74.794
1857,74.858
1858,74.891
1859,74.923
1860,74.955
1861,75.020
1862,75.052
1863,75.084
1864,75.116
1865,75.149
1866,75.213
1867,75.245
1868,75.278
1869,75.342
1870,75.374
1871,75.407
1872,75.439
1873,75.471
1874,75.536
1875,75.568
1876,75.600
1877,75.633
1878,75.697
1879,75.729
1880,75.762
1881,75.794
1882,75.858
1883,75.891
1884,75.923
1885,75.987
1886,76.020
1887,76.052
1888,76.084
1889,76.116
1890,76.181
1891,76.213
1892,76.245
1893,76.278
1894,76.342
1895,76.374
1896,76.407
1897,76.439
1898,76.503
1899,76.536
1900,76.568
1901,76.600
1902,76.665
1903,76.697
1904,76.729
1905,76.762
1906,76.826
1907,76.858
1908,76.891
1909,76.923
1910,76.987
1911,77.020
1912,77.052
1913,77.084
1914,77.149
1915,77.181
1916,77.213
1917,77.245
1918,77.310
1919,77.342
1920,77.374
1921,77.407
1922,77.471
1923,77.503
1924,77.536
1925,77.568
1926,77.633
1927,77.665
1928,77.697
1929,77.729
1930,77.794
1931,77.826
1932,77.858
1933,77.891
1934,77.955
1935,77.987
1936,78.020
1937,78.052
1938,78.116
1939,78.149
1940,78.181
1941,78.213
1942,78.278
1943,78.310
1944,78.342
1945,78.374
1946,78.439
1947,78.471
1948,78.503
1949,78.536
1950,78.600
1951,78.633
1952,78.665
1953,78.697
1954,78.729
1955,78.794
1956,78.826
1957,78.858
1958,78.891
1959,78.955
1960,78.987
1961,79.020
1962,79.052
1963,79.116
1964,79.149
1965,79.181
1966,79.213
1967,79.278
1968,79.310
1969,79.342
1970,79.374
1971,79.439
1972,79.471
1973,79.503
1974,79.536
1975,79.600
1976,79.633
1977,79.665
1978,79.697
1979,79.762
1980,79.794
1981,79.826
1982,79.858
1983,79.923
1984,79.955
1985,79.987
1986,80.020
1987,80.084
1988,80.116
1989,80.181
1990,80.213
1991,80.278
1992,80.310
1993,80.342
1994,80.407
1995,80.439
1996,80.471
1997,80.503
1998,80.568
1999,80.600
2000,80.633
2001,80.665
2002,80.729
2003,80.762
2004,80.794
2005,80.826
2006,80.891
2007,80.923
2008,80.955
2009,80.987
2010,81.052
2011,81.084
2012,81.116
2013,81.149
2014,81.213
2015,81.245
2016,81.278
2017,81.310
2018,81.374
2019,81.407
2020,81.439
2021,81.471
2022,81.536
2023,81.568
2024,81.600
2025,81.633
2026,81.697
2027,81.729
2028,81.762
2029,81.794
2030,81.858
2031,81.891
2032,81.923
2033,81.955
2034,82.020
2035,82.052
2036,82.084
2037,82.149
2038,82.181
2039,82.245
2040,82.278
2041,82.342
2042,82.407
2043,82.439
2044,82.503
2045,82.536
2046,82.600
2047,82.633
2048,82.697
2049,82.729
2050,82.794
2051,82.858
2052,82.891
2053,82.923
2054,82.955
2055,83.020
2056,83.052
2057,83.084
2058,83.116
2059,83.181
2060,83.213
2061,83.245
2062,83.278
2063,83.342
2064,83.374
2065,83.407
2066,83.439
2067,83.503
2068,83.536
2069,83.568
2070,83.600
2071,83.665
2072,83.697
2073,83.729
2074,83.762
2075,83.826
2076,83.858
2077,83.891
2078,83.923
2079,83.987
2080,84.020
2081,84.052
2082,84.084
2083,84.116
2084,84.181
2085,84.213
2086,84.245
2087,84.278
2088,84.342
2089,84.374
2090,84.407
2091,84.471
2092,84.503
2093,84.536
2094,84.568
2095,84.633
2096,84.665
2097,84.729
2098,84.762
2099,84.826
2100,84.858
2101,84.923
2102,84.955
2103,84.987
2104,85.052
2105,85.084
2106,85.116
2107,85.149
2108,85.213
2109,85.245
2110,85.278
2111,85.310
2112,85.374
2113,85.407
2114,85.439
2115,85.471
2116,85.536
2117,85.568
2118,85.600
2119,85.665
2120,85.697
2121,85.762
2122,85.794
2123,85.858
2124,85.891
2125,85.955
2126,86.020
2127,86.052
2128,86.116
2129,86.149
2130,86.213
2131,86.245
2132,86.310
2133,86.342
2134,86.374
2135,86.407
2136,86.471
2137,86.503
2138,86.536
2139,86.568
2140,86.633
2141,86.665
