name,time
ball,00:00:12.3
zem,00:00:13.9
brush,00:00:16.0
brush,00:00:20.7
brush,00:00:27.7
brush,00:01:06.1
brush,00:01:09.8
brush,00:01:11.7
brush,00:01:12.0
brush,00:01:12.4
brush,00:01:12.7
brush,00:01:13.1
brush,00:01:14.3
brush,00:01:14.6
brush,00:01:15.3
brush,00:01:15.7
brush,00:01:16.0
brush,00:01:29.0
tima,00:01:32.7
tima,00:01:34.0
tima,00:01:42.7
tima,00:01:47.8
tima,00:01:50.6
